forecast_date,euros_per_mwh,origin_date,data_block_id
2022-02-18 18:00:00,118.07,2022-02-17 18:00:00,171
2022-02-18 19:00:00,116.23,2022-02-17 19:00:00,171
2022-02-18 20:00:00,109.97,2022-02-17 20:00:00,171
2022-02-18 21:00:00,107.11,2022-02-17 21:00:00,171
2022-02-18 22:00:00,99.39,2022-02-17 22:00:00,171
2022-02-18 23:00:00,86.4,2022-02-17 23:00:00,171
2022-02-19 00:00:00,25.09,2022-02-18 00:00:00,172
2022-02-19 01:00:00,25.01,2022-02-18 01:00:00,172
2022-02-19 02:00:00,16.63,2022-02-18 02:00:00,172
2022-02-19 03:00:00,14.38,2022-02-18 03:00:00,172
2022-02-19 04:00:00,19.92,2022-02-18 04:00:00,172
2022-02-19 05:00:00,21.98,2022-02-18 05:00:00,172
2022-02-19 06:00:00,23.99,2022-02-18 06:00:00,172
2022-02-19 07:00:00,25.0,2022-02-18 07:00:00,172
2022-02-19 08:00:00,59.39,2022-02-18 08:00:00,172
2022-02-19 09:00:00,86.27,2022-02-18 09:00:00,172
2022-02-19 10:00:00,87.89,2022-02-18 10:00:00,172
2022-02-19 11:00:00,85.55,2022-02-18 11:00:00,172
2022-02-19 12:00:00,69.85,2022-02-18 12:00:00,172
2022-02-19 13:00:00,63.2,2022-02-18 13:00:00,172
2022-02-19 14:00:00,63.95,2022-02-18 14:00:00,172
2022-02-19 15:00:00,70.23,2022-02-18 15:00:00,172
2022-02-19 16:00:00,90.0,2022-02-18 16:00:00,172
2022-02-19 17:00:00,99.95,2022-02-18 17:00:00,172
2022-02-19 18:00:00,114.69,2022-02-18 18:00:00,172
2022-02-19 19:00:00,109.6,2022-02-18 19:00:00,172
2022-02-19 20:00:00,95.06,2022-02-18 20:00:00,172
2022-02-19 21:00:00,95.77,2022-02-18 21:00:00,172
2022-02-19 22:00:00,91.75,2022-02-18 22:00:00,172
2022-02-19 23:00:00,67.3,2022-02-18 23:00:00,172
2022-02-20 00:00:00,35.02,2022-02-19 00:00:00,173
2022-02-20 01:00:00,19.87,2022-02-19 01:00:00,173
2022-02-20 02:00:00,20.18,2022-02-19 02:00:00,173
2022-02-20 03:00:00,33.41,2022-02-19 03:00:00,173
2022-02-20 04:00:00,50.06,2022-02-19 04:00:00,173
2022-02-20 05:00:00,81.42,2022-02-19 05:00:00,173
2022-02-20 06:00:00,78.08,2022-02-19 06:00:00,173
2022-02-20 07:00:00,80.08,2022-02-19 07:00:00,173
2022-02-20 08:00:00,88.28,2022-02-19 08:00:00,173
2022-02-20 09:00:00,95.06,2022-02-19 09:00:00,173
2022-02-20 10:00:00,98.22,2022-02-19 10:00:00,173
2022-02-20 11:00:00,95.09,2022-02-19 11:00:00,173
2022-02-20 12:00:00,88.15,2022-02-19 12:00:00,173
2022-02-20 13:00:00,51.8,2022-02-19 13:00:00,173
2022-02-20 14:00:00,75.01,2022-02-19 14:00:00,173
2022-02-20 15:00:00,66.22,2022-02-19 15:00:00,173
2022-02-20 16:00:00,95.02,2022-02-19 16:00:00,173
2022-02-20 17:00:00,95.07,2022-02-19 17:00:00,173
2022-02-20 18:00:00,95.03,2022-02-19 18:00:00,173
2022-02-20 19:00:00,95.01,2022-02-19 19:00:00,173
2022-02-20 20:00:00,86.57,2022-02-19 20:00:00,173
2022-02-20 21:00:00,95.05,2022-02-19 21:00:00,173
2022-02-20 22:00:00,87.3,2022-02-19 22:00:00,173
2022-02-20 23:00:00,69.63,2022-02-19 23:00:00,173
2022-02-21 00:00:00,45.09,2022-02-20 00:00:00,174
2022-02-21 01:00:00,40.01,2022-02-20 01:00:00,174
2022-02-21 02:00:00,31.87,2022-02-20 02:00:00,174
2022-02-21 03:00:00,40.77,2022-02-20 03:00:00,174
2022-02-21 04:00:00,47.62,2022-02-20 04:00:00,174
2022-02-21 05:00:00,68.8,2022-02-20 05:00:00,174
2022-02-21 06:00:00,97.57,2022-02-20 06:00:00,174
2022-02-21 07:00:00,106.69,2022-02-20 07:00:00,174
2022-02-21 08:00:00,110.06,2022-02-20 08:00:00,174
2022-02-21 09:00:00,110.04,2022-02-20 09:00:00,174
2022-02-21 10:00:00,109.99,2022-02-20 10:00:00,174
2022-02-21 11:00:00,105.01,2022-02-20 11:00:00,174
2022-02-21 12:00:00,92.02,2022-02-20 12:00:00,174
2022-02-21 13:00:00,99.9,2022-02-20 13:00:00,174
2022-02-21 14:00:00,104.92,2022-02-20 14:00:00,174
2022-02-21 15:00:00,106.16,2022-02-20 15:00:00,174
2022-02-21 16:00:00,100.98,2022-02-20 16:00:00,174
2022-02-21 17:00:00,114.89,2022-02-20 17:00:00,174
2022-02-21 18:00:00,116.95,2022-02-20 18:00:00,174
2022-02-21 19:00:00,99.96,2022-02-20 19:00:00,174
2022-02-21 20:00:00,50.05,2022-02-20 20:00:00,174
2022-02-21 21:00:00,37.89,2022-02-20 21:00:00,174
2022-02-21 22:00:00,21.79,2022-02-20 22:00:00,174
2022-02-21 23:00:00,19.44,2022-02-20 23:00:00,174
2022-02-22 00:00:00,35.02,2022-02-21 00:00:00,175
2022-02-22 01:00:00,30.04,2022-02-21 01:00:00,175
2022-02-22 02:00:00,33.93,2022-02-21 02:00:00,175
2022-02-22 03:00:00,50.01,2022-02-21 03:00:00,175
2022-02-22 04:00:00,56.03,2022-02-21 04:00:00,175
2022-02-22 05:00:00,90.71,2022-02-21 05:00:00,175
2022-02-22 06:00:00,117.86,2022-02-21 06:00:00,175
2022-02-22 07:00:00,127.95,2022-02-21 07:00:00,175
2022-02-22 08:00:00,206.51,2022-02-21 08:00:00,175
2022-02-22 09:00:00,180.27,2022-02-21 09:00:00,175
2022-02-22 10:00:00,144.08,2022-02-21 10:00:00,175
2022-02-22 11:00:00,135.04,2022-02-21 11:00:00,175
2022-02-22 12:00:00,121.25,2022-02-21 12:00:00,175
2022-02-22 13:00:00,117.66,2022-02-21 13:00:00,175
2022-02-22 14:00:00,118.87,2022-02-21 14:00:00,175
2022-02-22 15:00:00,125.29,2022-02-21 15:00:00,175
2022-02-22 16:00:00,136.7,2022-02-21 16:00:00,175
2022-02-22 17:00:00,155.21,2022-02-21 17:00:00,175
2022-02-22 18:00:00,162.62,2022-02-21 18:00:00,175
2022-02-22 19:00:00,138.82,2022-02-21 19:00:00,175
2022-02-22 20:00:00,117.66,2022-02-21 20:00:00,175
2022-02-22 21:00:00,110.56,2022-02-21 21:00:00,175
2022-02-22 22:00:00,108.42,2022-02-21 22:00:00,175
2022-02-22 23:00:00,91.63,2022-02-21 23:00:00,175
2022-02-23 00:00:00,97.96,2022-02-22 00:00:00,176
2022-02-23 01:00:00,99.4,2022-02-22 01:00:00,176
2022-02-23 02:00:00,91.36,2022-02-22 02:00:00,176
2022-02-23 03:00:00,88.34,2022-02-22 03:00:00,176
2022-02-23 04:00:00,97.32,2022-02-22 04:00:00,176
2022-02-23 05:00:00,120.0,2022-02-22 05:00:00,176
2022-02-23 06:00:00,128.42,2022-02-22 06:00:00,176
2022-02-23 07:00:00,140.01,2022-02-22 07:00:00,176
2022-02-23 08:00:00,213.68,2022-02-22 08:00:00,176
2022-02-23 09:00:00,126.44,2022-02-22 09:00:00,176
2022-02-23 10:00:00,110.88,2022-02-22 10:00:00,176
2022-02-23 11:00:00,111.93,2022-02-22 11:00:00,176
2022-02-23 12:00:00,109.95,2022-02-22 12:00:00,176
2022-02-23 13:00:00,105.55,2022-02-22 13:00:00,176
2022-02-23 14:00:00,100.9,2022-02-22 14:00:00,176
2022-02-23 15:00:00,109.2,2022-02-22 15:00:00,176
2022-02-23 16:00:00,113.38,2022-02-22 16:00:00,176
2022-02-23 17:00:00,116.5,2022-02-22 17:00:00,176
2022-02-23 18:00:00,119.49,2022-02-22 18:00:00,176
2022-02-23 19:00:00,121.2,2022-02-22 19:00:00,176
2022-02-23 20:00:00,121.2,2022-02-22 20:00:00,176
2022-02-23 21:00:00,118.73,2022-02-22 21:00:00,176
2022-02-23 22:00:00,35.1,2022-02-22 22:00:00,176
2022-02-23 23:00:00,45.05,2022-02-22 23:00:00,176
2022-02-24 00:00:00,113.26,2022-02-23 00:00:00,177
2022-02-24 01:00:00,101.96,2022-02-23 01:00:00,177
2022-02-24 02:00:00,34.75,2022-02-23 02:00:00,177
2022-02-24 03:00:00,11.01,2022-02-23 03:00:00,177
2022-02-24 04:00:00,12.05,2022-02-23 04:00:00,177
2022-02-24 05:00:00,12.91,2022-02-23 05:00:00,177
2022-02-24 06:00:00,60.03,2022-02-23 06:00:00,177
2022-02-24 07:00:00,79.19,2022-02-23 07:00:00,177
2022-02-24 08:00:00,90.05,2022-02-23 08:00:00,177
2022-02-24 09:00:00,80.1,2022-02-23 09:00:00,177
2022-02-24 10:00:00,95.01,2022-02-23 10:00:00,177
2022-02-24 11:00:00,57.6,2022-02-23 11:00:00,177
2022-02-24 12:00:00,58.85,2022-02-23 12:00:00,177
2022-02-24 13:00:00,61.22,2022-02-23 13:00:00,177
2022-02-24 14:00:00,101.38,2022-02-23 14:00:00,177
2022-02-24 15:00:00,109.25,2022-02-23 15:00:00,177
2022-02-24 16:00:00,111.0,2022-02-23 16:00:00,177
2022-02-24 17:00:00,127.01,2022-02-23 17:00:00,177
2022-02-24 18:00:00,127.37,2022-02-23 18:00:00,177
2022-02-24 19:00:00,112.67,2022-02-23 19:00:00,177
2022-02-24 20:00:00,107.43,2022-02-23 20:00:00,177
2022-02-24 21:00:00,60.51,2022-02-23 21:00:00,177
2022-02-24 22:00:00,44.01,2022-02-23 22:00:00,177
2022-02-24 23:00:00,21.44,2022-02-23 23:00:00,177
2022-02-25 00:00:00,15.96,2022-02-24 00:00:00,178
2022-02-25 01:00:00,15.97,2022-02-24 01:00:00,178
2022-02-25 02:00:00,15.92,2022-02-24 02:00:00,178
2022-02-25 03:00:00,15.97,2022-02-24 03:00:00,178
2022-02-25 04:00:00,20.68,2022-02-24 04:00:00,178
2022-02-25 05:00:00,65.04,2022-02-24 05:00:00,178
2022-02-25 06:00:00,109.93,2022-02-24 06:00:00,178
2022-02-25 07:00:00,125.52,2022-02-24 07:00:00,178
2022-02-25 08:00:00,125.02,2022-02-24 08:00:00,178
2022-02-25 09:00:00,107.16,2022-02-24 09:00:00,178
2022-02-25 10:00:00,98.38,2022-02-24 10:00:00,178
2022-02-25 11:00:00,100.25,2022-02-24 11:00:00,178
2022-02-25 12:00:00,89.93,2022-02-24 12:00:00,178
2022-02-25 13:00:00,97.07,2022-02-24 13:00:00,178
2022-02-25 14:00:00,93.67,2022-02-24 14:00:00,178
2022-02-25 15:00:00,98.52,2022-02-24 15:00:00,178
2022-02-25 16:00:00,119.54,2022-02-24 16:00:00,178
2022-02-25 17:00:00,130.59,2022-02-24 17:00:00,178
2022-02-25 18:00:00,134.18,2022-02-24 18:00:00,178
2022-02-25 19:00:00,133.17,2022-02-24 19:00:00,178
2022-02-25 20:00:00,110.0,2022-02-24 20:00:00,178
2022-02-25 21:00:00,55.03,2022-02-24 21:00:00,178
2022-02-25 22:00:00,121.59,2022-02-24 22:00:00,178
2022-02-25 23:00:00,65.07,2022-02-24 23:00:00,178
2022-02-26 00:00:00,23.56,2022-02-25 00:00:00,179
2022-02-26 01:00:00,18.09,2022-02-25 01:00:00,179
2022-02-26 02:00:00,77.91,2022-02-25 02:00:00,179
2022-02-26 03:00:00,133.3,2022-02-25 03:00:00,179
2022-02-26 04:00:00,136.39,2022-02-25 04:00:00,179
2022-02-26 05:00:00,136.57,2022-02-25 05:00:00,179
2022-02-26 06:00:00,141.47,2022-02-25 06:00:00,179
2022-02-26 07:00:00,141.66,2022-02-25 07:00:00,179
2022-02-26 08:00:00,143.92,2022-02-25 08:00:00,179
2022-02-26 09:00:00,145.95,2022-02-25 09:00:00,179
2022-02-26 10:00:00,143.7,2022-02-25 10:00:00,179
2022-02-26 11:00:00,142.01,2022-02-25 11:00:00,179
2022-02-26 12:00:00,139.72,2022-02-25 12:00:00,179
2022-02-26 13:00:00,130.09,2022-02-25 13:00:00,179
2022-02-26 14:00:00,124.48,2022-02-25 14:00:00,179
2022-02-26 15:00:00,138.08,2022-02-25 15:00:00,179
2022-02-26 16:00:00,141.1,2022-02-25 16:00:00,179
2022-02-26 17:00:00,167.19,2022-02-25 17:00:00,179
2022-02-26 18:00:00,192.39,2022-02-25 18:00:00,179
2022-02-26 19:00:00,170.06,2022-02-25 19:00:00,179
2022-02-26 20:00:00,154.74,2022-02-25 20:00:00,179
2022-02-26 21:00:00,126.65,2022-02-25 21:00:00,179
2022-02-26 22:00:00,123.42,2022-02-25 22:00:00,179
2022-02-26 23:00:00,101.63,2022-02-25 23:00:00,179
2022-02-27 00:00:00,105.09,2022-02-26 00:00:00,180
2022-02-27 01:00:00,100.08,2022-02-26 01:00:00,180
2022-02-27 02:00:00,100.09,2022-02-26 02:00:00,180
2022-02-27 03:00:00,100.07,2022-02-26 03:00:00,180
2022-02-27 04:00:00,101.78,2022-02-26 04:00:00,180
2022-02-27 05:00:00,109.13,2022-02-26 05:00:00,180
2022-02-27 06:00:00,109.13,2022-02-26 06:00:00,180
2022-02-27 07:00:00,111.78,2022-02-26 07:00:00,180
2022-02-27 08:00:00,109.14,2022-02-26 08:00:00,180
2022-02-27 09:00:00,115.05,2022-02-26 09:00:00,180
2022-02-27 10:00:00,115.24,2022-02-26 10:00:00,180
2022-02-27 11:00:00,115.08,2022-02-26 11:00:00,180
2022-02-27 12:00:00,113.73,2022-02-26 12:00:00,180
2022-02-27 13:00:00,111.27,2022-02-26 13:00:00,180
2022-02-27 14:00:00,109.0,2022-02-26 14:00:00,180
2022-02-27 15:00:00,112.38,2022-02-26 15:00:00,180
2022-02-27 16:00:00,133.67,2022-02-26 16:00:00,180
2022-02-27 17:00:00,150.61,2022-02-26 17:00:00,180
2022-02-27 18:00:00,162.78,2022-02-26 18:00:00,180
2022-02-27 19:00:00,160.39,2022-02-26 19:00:00,180
2022-02-27 20:00:00,144.45,2022-02-26 20:00:00,180
2022-02-27 21:00:00,133.62,2022-02-26 21:00:00,180
2022-02-27 22:00:00,120.35,2022-02-26 22:00:00,180
2022-02-27 23:00:00,108.28,2022-02-26 23:00:00,180
2022-02-28 00:00:00,98.55,2022-02-27 00:00:00,181
2022-02-28 01:00:00,98.57,2022-02-27 01:00:00,181
2022-02-28 02:00:00,98.55,2022-02-27 02:00:00,181
2022-02-28 03:00:00,98.59,2022-02-27 03:00:00,181
2022-02-28 04:00:00,98.57,2022-02-27 04:00:00,181
2022-02-28 05:00:00,129.24,2022-02-27 05:00:00,181
2022-02-28 06:00:00,255.8,2022-02-27 06:00:00,181
2022-02-28 07:00:00,322.9,2022-02-27 07:00:00,181
2022-02-28 08:00:00,308.9,2022-02-27 08:00:00,181
2022-02-28 09:00:00,245.35,2022-02-27 09:00:00,181
2022-02-28 10:00:00,150.02,2022-02-27 10:00:00,181
2022-02-28 11:00:00,142.06,2022-02-27 11:00:00,181
2022-02-28 12:00:00,137.09,2022-02-27 12:00:00,181
2022-02-28 13:00:00,134.71,2022-02-27 13:00:00,181
2022-02-28 14:00:00,137.78,2022-02-27 14:00:00,181
2022-02-28 15:00:00,147.83,2022-02-27 15:00:00,181
2022-02-28 16:00:00,157.22,2022-02-27 16:00:00,181
2022-02-28 17:00:00,204.23,2022-02-27 17:00:00,181
2022-02-28 18:00:00,205.06,2022-02-27 18:00:00,181
2022-02-28 19:00:00,199.84,2022-02-27 19:00:00,181
2022-02-28 20:00:00,167.38,2022-02-27 20:00:00,181
2022-02-28 21:00:00,122.31,2022-02-27 21:00:00,181
2022-02-28 22:00:00,143.36,2022-02-27 22:00:00,181
2022-02-28 23:00:00,70.03,2022-02-27 23:00:00,181
2022-03-01 00:00:00,110.1,2022-02-28 00:00:00,182
2022-03-01 01:00:00,110.0,2022-02-28 01:00:00,182
2022-03-01 02:00:00,73.12,2022-02-28 02:00:00,182
2022-03-01 03:00:00,119.5,2022-02-28 03:00:00,182
2022-03-01 04:00:00,150.47,2022-02-28 04:00:00,182
2022-03-01 05:00:00,161.45,2022-02-28 05:00:00,182
2022-03-01 06:00:00,170.03,2022-02-28 06:00:00,182
2022-03-01 07:00:00,255.0,2022-02-28 07:00:00,182
2022-03-01 08:00:00,249.0,2022-02-28 08:00:00,182
2022-03-01 09:00:00,151.3,2022-02-28 09:00:00,182
2022-03-01 10:00:00,144.96,2022-02-28 10:00:00,182
2022-03-01 11:00:00,122.78,2022-02-28 11:00:00,182
2022-03-01 12:00:00,118.47,2022-02-28 12:00:00,182
2022-03-01 13:00:00,118.47,2022-02-28 13:00:00,182
2022-03-01 14:00:00,124.53,2022-02-28 14:00:00,182
2022-03-01 15:00:00,133.8,2022-02-28 15:00:00,182
2022-03-01 16:00:00,149.4,2022-02-28 16:00:00,182
2022-03-01 17:00:00,189.92,2022-02-28 17:00:00,182
2022-03-01 18:00:00,209.76,2022-02-28 18:00:00,182
2022-03-01 19:00:00,230.94,2022-02-28 19:00:00,182
2022-03-01 20:00:00,174.85,2022-02-28 20:00:00,182
2022-03-01 21:00:00,135.79,2022-02-28 21:00:00,182
2022-03-01 22:00:00,142.75,2022-02-28 22:00:00,182
2022-03-01 23:00:00,113.94,2022-02-28 23:00:00,182
2022-03-02 00:00:00,145.33,2022-03-01 00:00:00,183
2022-03-02 01:00:00,132.82,2022-03-01 01:00:00,183
2022-03-02 02:00:00,130.71,2022-03-01 02:00:00,183
2022-03-02 03:00:00,127.08,2022-03-01 03:00:00,183
2022-03-02 04:00:00,127.02,2022-03-01 04:00:00,183
2022-03-02 05:00:00,127.07,2022-03-01 05:00:00,183
2022-03-02 06:00:00,237.01,2022-03-01 06:00:00,183
2022-03-02 07:00:00,321.17,2022-03-01 07:00:00,183
2022-03-02 08:00:00,329.0,2022-03-01 08:00:00,183
2022-03-02 09:00:00,127.1,2022-03-01 09:00:00,183
2022-03-02 10:00:00,127.07,2022-03-01 10:00:00,183
2022-03-02 11:00:00,127.04,2022-03-01 11:00:00,183
2022-03-02 12:00:00,127.06,2022-03-01 12:00:00,183
2022-03-02 13:00:00,127.07,2022-03-01 13:00:00,183
2022-03-02 14:00:00,230.62,2022-03-01 14:00:00,183
2022-03-02 15:00:00,237.05,2022-03-01 15:00:00,183
2022-03-02 16:00:00,237.07,2022-03-01 16:00:00,183
2022-03-02 17:00:00,237.05,2022-03-01 17:00:00,183
2022-03-02 18:00:00,237.02,2022-03-01 18:00:00,183
2022-03-02 19:00:00,259.28,2022-03-01 19:00:00,183
2022-03-02 20:00:00,237.04,2022-03-01 20:00:00,183
2022-03-02 21:00:00,227.93,2022-03-01 21:00:00,183
2022-03-02 22:00:00,161.89,2022-03-01 22:00:00,183
2022-03-02 23:00:00,130.08,2022-03-01 23:00:00,183
2022-03-03 00:00:00,129.07,2022-03-02 00:00:00,184
2022-03-03 01:00:00,129.08,2022-03-02 01:00:00,184
2022-03-03 02:00:00,75.21,2022-03-02 02:00:00,184
2022-03-03 03:00:00,75.21,2022-03-02 03:00:00,184
2022-03-03 04:00:00,102.15,2022-03-02 04:00:00,184
2022-03-03 05:00:00,154.39,2022-03-02 05:00:00,184
2022-03-03 06:00:00,200.15,2022-03-02 06:00:00,184
2022-03-03 07:00:00,395.28,2022-03-02 07:00:00,184
2022-03-03 08:00:00,129.1,2022-03-02 08:00:00,184
2022-03-03 09:00:00,109.94,2022-03-02 09:00:00,184
2022-03-03 10:00:00,109.91,2022-03-02 10:00:00,184
2022-03-03 11:00:00,94.93,2022-03-02 11:00:00,184
2022-03-03 12:00:00,82.35,2022-03-02 12:00:00,184
2022-03-03 13:00:00,75.28,2022-03-02 13:00:00,184
2022-03-03 14:00:00,75.21,2022-03-02 14:00:00,184
2022-03-03 15:00:00,78.17,2022-03-02 15:00:00,184
2022-03-03 16:00:00,90.07,2022-03-02 16:00:00,184
2022-03-03 17:00:00,129.09,2022-03-02 17:00:00,184
2022-03-03 18:00:00,129.06,2022-03-02 18:00:00,184
2022-03-03 19:00:00,109.96,2022-03-02 19:00:00,184
2022-03-03 20:00:00,129.01,2022-03-02 20:00:00,184
2022-03-03 21:00:00,129.01,2022-03-02 21:00:00,184
2022-03-03 22:00:00,109.99,2022-03-02 22:00:00,184
2022-03-03 23:00:00,109.91,2022-03-02 23:00:00,184
2022-03-04 00:00:00,119.98,2022-03-03 00:00:00,185
2022-03-04 01:00:00,119.98,2022-03-03 01:00:00,185
2022-03-04 02:00:00,119.91,2022-03-03 02:00:00,185
2022-03-04 03:00:00,119.97,2022-03-03 03:00:00,185
2022-03-04 04:00:00,135.38,2022-03-03 04:00:00,185
2022-03-04 05:00:00,175.77,2022-03-03 05:00:00,185
2022-03-04 06:00:00,200.44,2022-03-03 06:00:00,185
2022-03-04 07:00:00,410.0,2022-03-03 07:00:00,185
2022-03-04 08:00:00,410.05,2022-03-03 08:00:00,185
2022-03-04 09:00:00,375.92,2022-03-03 09:00:00,185
2022-03-04 10:00:00,198.0,2022-03-03 10:00:00,185
2022-03-04 11:00:00,188.97,2022-03-03 11:00:00,185
2022-03-04 12:00:00,181.58,2022-03-03 12:00:00,185
2022-03-04 13:00:00,176.93,2022-03-03 13:00:00,185
2022-03-04 14:00:00,175.68,2022-03-03 14:00:00,185
2022-03-04 15:00:00,175.05,2022-03-03 15:00:00,185
2022-03-04 16:00:00,176.6,2022-03-03 16:00:00,185
2022-03-04 17:00:00,207.76,2022-03-03 17:00:00,185
2022-03-04 18:00:00,240.79,2022-03-03 18:00:00,185
2022-03-04 19:00:00,199.48,2022-03-03 19:00:00,185
2022-03-04 20:00:00,182.27,2022-03-03 20:00:00,185
2022-03-04 21:00:00,165.37,2022-03-03 21:00:00,185
2022-03-04 22:00:00,156.45,2022-03-03 22:00:00,185
2022-03-04 23:00:00,128.63,2022-03-03 23:00:00,185
2022-03-05 00:00:00,144.69,2022-03-04 00:00:00,186
2022-03-05 01:00:00,87.64,2022-03-04 01:00:00,186
2022-03-05 02:00:00,76.98,2022-03-04 02:00:00,186
2022-03-05 03:00:00,108.5,2022-03-04 03:00:00,186
2022-03-05 04:00:00,165.36,2022-03-04 04:00:00,186
2022-03-05 05:00:00,157.8,2022-03-04 05:00:00,186
2022-03-05 06:00:00,159.16,2022-03-04 06:00:00,186
2022-03-05 07:00:00,362.2,2022-03-04 07:00:00,186
2022-03-05 08:00:00,277.84,2022-03-04 08:00:00,186
2022-03-05 09:00:00,71.33,2022-03-04 09:00:00,186
2022-03-05 10:00:00,76.97,2022-03-04 10:00:00,186
2022-03-05 11:00:00,71.58,2022-03-04 11:00:00,186
2022-03-05 12:00:00,76.67,2022-03-04 12:00:00,186
2022-03-05 13:00:00,69.96,2022-03-04 13:00:00,186
2022-03-05 14:00:00,59.79,2022-03-04 14:00:00,186
2022-03-05 15:00:00,70.7,2022-03-04 15:00:00,186
2022-03-05 16:00:00,165.01,2022-03-04 16:00:00,186
2022-03-05 17:00:00,362.2,2022-03-04 17:00:00,186
2022-03-05 18:00:00,362.28,2022-03-04 18:00:00,186
2022-03-05 19:00:00,225.0,2022-03-04 19:00:00,186
2022-03-05 20:00:00,225.0,2022-03-04 20:00:00,186
2022-03-05 21:00:00,255.01,2022-03-04 21:00:00,186
2022-03-05 22:00:00,163.29,2022-03-04 22:00:00,186
2022-03-05 23:00:00,105.06,2022-03-04 23:00:00,186
2022-03-06 00:00:00,144.18,2022-03-05 00:00:00,187
2022-03-06 01:00:00,122.08,2022-03-05 01:00:00,187
2022-03-06 02:00:00,122.49,2022-03-05 02:00:00,187
2022-03-06 03:00:00,123.52,2022-03-05 03:00:00,187
2022-03-06 04:00:00,116.34,2022-03-05 04:00:00,187
2022-03-06 05:00:00,110.36,2022-03-05 05:00:00,187
2022-03-06 06:00:00,113.17,2022-03-05 06:00:00,187
2022-03-06 07:00:00,113.27,2022-03-05 07:00:00,187
2022-03-06 08:00:00,117.88,2022-03-05 08:00:00,187
2022-03-06 09:00:00,115.5,2022-03-05 09:00:00,187
2022-03-06 10:00:00,70.09,2022-03-05 10:00:00,187
2022-03-06 11:00:00,60.05,2022-03-05 11:00:00,187
2022-03-06 12:00:00,48.93,2022-03-05 12:00:00,187
2022-03-06 13:00:00,33.87,2022-03-05 13:00:00,187
2022-03-06 14:00:00,25.08,2022-03-05 14:00:00,187
2022-03-06 15:00:00,121.91,2022-03-05 15:00:00,187
2022-03-06 16:00:00,50.31,2022-03-05 16:00:00,187
2022-03-06 17:00:00,164.78,2022-03-05 17:00:00,187
2022-03-06 18:00:00,203.35,2022-03-05 18:00:00,187
2022-03-06 19:00:00,226.68,2022-03-05 19:00:00,187
2022-03-06 20:00:00,160.05,2022-03-05 20:00:00,187
2022-03-06 21:00:00,90.95,2022-03-05 21:00:00,187
2022-03-06 22:00:00,120.02,2022-03-05 22:00:00,187
2022-03-06 23:00:00,120.03,2022-03-05 23:00:00,187
2022-03-07 00:00:00,113.28,2022-03-06 00:00:00,188
2022-03-07 01:00:00,64.0,2022-03-06 01:00:00,188
2022-03-07 02:00:00,50.06,2022-03-06 02:00:00,188
2022-03-07 03:00:00,67.75,2022-03-06 03:00:00,188
2022-03-07 04:00:00,109.96,2022-03-06 04:00:00,188
2022-03-07 05:00:00,143.15,2022-03-06 05:00:00,188
2022-03-07 06:00:00,225.1,2022-03-06 06:00:00,188
2022-03-07 07:00:00,500.06,2022-03-06 07:00:00,188
2022-03-07 08:00:00,502.65,2022-03-06 08:00:00,188
2022-03-07 09:00:00,468.03,2022-03-06 09:00:00,188
2022-03-07 10:00:00,338.8,2022-03-06 10:00:00,188
2022-03-07 11:00:00,207.27,2022-03-06 11:00:00,188
2022-03-07 12:00:00,199.9,2022-03-06 12:00:00,188
2022-03-07 13:00:00,196.66,2022-03-06 13:00:00,188
2022-03-07 14:00:00,191.07,2022-03-06 14:00:00,188
2022-03-07 15:00:00,191.82,2022-03-06 15:00:00,188
2022-03-07 16:00:00,193.07,2022-03-06 16:00:00,188
2022-03-07 17:00:00,200.95,2022-03-06 17:00:00,188
2022-03-07 18:00:00,206.78,2022-03-06 18:00:00,188
2022-03-07 19:00:00,214.72,2022-03-06 19:00:00,188
2022-03-07 20:00:00,200.07,2022-03-06 20:00:00,188
2022-03-07 21:00:00,188.16,2022-03-06 21:00:00,188
2022-03-07 22:00:00,94.8,2022-03-06 22:00:00,188
2022-03-07 23:00:00,96.16,2022-03-06 23:00:00,188
2022-03-08 00:00:00,155.92,2022-03-07 00:00:00,189
2022-03-08 01:00:00,151.1,2022-03-07 01:00:00,189
2022-03-08 02:00:00,151.1,2022-03-07 02:00:00,189
2022-03-08 03:00:00,150.95,2022-03-07 03:00:00,189
2022-03-08 04:00:00,174.98,2022-03-07 04:00:00,189
2022-03-08 05:00:00,222.51,2022-03-07 05:00:00,189
2022-03-08 06:00:00,237.03,2022-03-07 06:00:00,189
2022-03-08 07:00:00,259.93,2022-03-07 07:00:00,189
2022-03-08 08:00:00,259.91,2022-03-07 08:00:00,189
2022-03-08 09:00:00,209.9,2022-03-07 09:00:00,189
2022-03-08 10:00:00,229.12,2022-03-07 10:00:00,189
2022-03-08 11:00:00,213.13,2022-03-07 11:00:00,189
2022-03-08 12:00:00,207.86,2022-03-07 12:00:00,189
2022-03-08 13:00:00,206.94,2022-03-07 13:00:00,189
2022-03-08 14:00:00,159.91,2022-03-07 14:00:00,189
2022-03-08 15:00:00,135.06,2022-03-07 15:00:00,189
2022-03-08 16:00:00,132.03,2022-03-07 16:00:00,189
2022-03-08 17:00:00,231.77,2022-03-07 17:00:00,189
2022-03-08 18:00:00,273.58,2022-03-07 18:00:00,189
2022-03-08 19:00:00,250.08,2022-03-07 19:00:00,189
2022-03-08 20:00:00,132.78,2022-03-07 20:00:00,189
2022-03-08 21:00:00,222.75,2022-03-07 21:00:00,189
